W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
6.62411e-05[m],0.000374106[m],42.3016[degC],4.19053e+07[S/m],889176[S/m],0.6169499195942746,0.6493434477534382,0.00383834[m/s],0.00234734[m/s],6.37873e+06[Pa],0.0329513[A/m^2],0.0238211[A/m^2]
5.63245e-05[m],0.00044347[m],50.8154[degC],4.12792e+07[S/m],1.06156e+06[S/m],0.6342919119738788,0.7213570533939733,0.00212807[m/s],0.00478748[m/s],7.4793e+06[Pa],0.0372076[A/m^2],0.0275785[A/m^2]
8.95914e-05[m],0.000342693[m],76.2811[degC],1.59311e+07[S/m],811655[S/m],0.7377027223646713,0.695224777990871,0.00263818[m/s],0.00365678[m/s],2.82611e+06[Pa],0.0516527[A/m^2],0.0409573[A/m^2]
8.18521e-05[m],0.000584965[m],31.0697[degC],4.51449e+07[S/m],1.55198e+06[S/m],0.7458610683862454,0.7400637311096052,0.00208005[m/s],0.00373875[m/s],1.05884e+06[Pa],0.0277813[A/m^2],0.0193909[A/m^2]
8.64901e-05[m],0.000357539[m],59.032[degC],1.94274e+07[S/m],841451[S/m],0.7068480852202612,0.729661699865461,0.0038601[m/s],0.00509102[m/s],4.1981e+06[Pa],0.0415895[A/m^2],0.0315404[A/m^2]
3.69414e-05[m],0.000598322[m],36.341[degC],4.40247e+06[S/m],1.46813e+06[S/m],0.6350826971520589,0.6806111348698236,0.00557823[m/s],0.00226482[m/s],666373[Pa],0.0301446[A/m^2],0.0213966[A/m^2]
7.80489e-05[m],0.000272777[m],55.0591[degC],2.85541e+07[S/m],1.33166e+06[S/m],0.6785474572754084,0.7825999623925762,0.00251234[m/s],0.00299938[m/s],7.89165e+06[Pa],0.0394372[A/m^2],0.0295831[A/m^2]
3.8158e-05[m],0.000453421[m],53.216[degC],1.57751e+07[S/m],916517[S/m],0.6506202449891139,0.701489834294933,0.00313384[m/s],0.00481468[m/s],6.73228e+06[Pa],0.0384601[A/m^2],0.0287016[A/m^2]
8.5526e-05[m],0.000368618[m],37.429[degC],4.67178e+07[S/m],590458[S/m],0.6790480548787093,0.7556681266066472,0.00317178[m/s],0.00297793[m/s],4.97505e+06[Pa],0.0306462[A/m^2],0.0218267[A/m^2]
6.84068e-05[m],0.000397854[m],75.5479[degC],5.15008e+06[S/m],1.59855e+06[S/m],0.6769007780726312,0.7632500739340796,0.00303805[m/s],0.00553813[m/s],4.02851e+06[Pa],0.0512014[A/m^2],0.0405262[A/m^2]
4.82748e-05[m],0.000541396[m],37.1202[degC],2.21757e+07[S/m],1.00201e+06[S/m],0.6164578166383247,0.6651876004423682,0.00423362[m/s],0.00525389[m/s],1.31455e+06[Pa],0.0305033[A/m^2],0.021704[A/m^2]
3.82542e-05[m],0.000302376[m],38.8079[degC],1.40343e+07[S/m],250302[S/m],0.7782687388078271,0.750197323415918,0.00469765[m/s],0.0055832[m/s],2.27295e+06[Pa],0.0312889[A/m^2],0.0223797[A/m^2]
8.962e-05[m],0.000534891[m],47.9066[degC],2.80733e+07[S/m],116598[S/m],0.6539467841065566,0.6775203918134547,0.00174511[m/s],0.00376032[m/s],2.16116e+06[Pa],0.0357208[A/m^2],0.0262553[A/m^2]
4.48767e-05[m],0.000327736[m],36.3119[degC],5.04012e+07[S/m],739060[S/m],0.7528269602500064,0.7292701831002146,0.00494096[m/s],0.003679[m/s],151389[Pa],0.0301312[A/m^2],0.0213852[A/m^2]
7.18547e-05[m],0.000523859[m],62.746[degC],7.78631e+06[S/m],1.67535e+06[S/m],0.7221608882740409,0.6013011633461617,0.00345297[m/s],0.00484594[m/s],235483[Pa],0.043658[A/m^2],0.0334412[A/m^2]
6.017e-05[m],0.000561834[m],57.3457[degC],2.08509e+06[S/m],86842.6[S/m],0.7611897560321238,0.6685288512708617,0.00447314[m/s],0.00403648[m/s],157623[Pa],0.0406684[A/m^2],0.0307001[A/m^2]
3.63528e-05[m],0.000485801[m],41.2225[degC],5.0384e+07[S/m],1.36007e+06[S/m],0.696931955852069,0.6645490193500451,0.00552173[m/s],0.00434709[m/s],3.74226e+06[Pa],0.0324326[A/m^2],0.0233697[A/m^2]
5.26464e-05[m],0.000509034[m],69.9402[degC],1.01552e+07[S/m],588398[S/m],0.7721136265146014,0.6247294761097322,0.00403895[m/s],0.0022728[m/s],6.87409e+06[Pa],0.0478187[A/m^2],0.0373205[A/m^2]
8.07462e-05[m],0.000458943[m],57.26[degC],7.56789e+06[S/m],872711[S/m],0.7981024532964567,0.7599880255682709,0.00478924[m/s],0.00367661[m/s],2.05115e+06[Pa],0.0406219[A/m^2],0.0306578[A/m^2]
7.54202e-05[m],0.000295166[m],79.1651[degC],3.63454e+07[S/m],307293[S/m],0.6747072768940712,0.6273398203617497,0.00166724[m/s],0.00305517[m/s],8.62616e+06[Pa],0.0534476[A/m^2],0.0426793[A/m^2]
6.96007e-05[m],0.000381039[m],69.1403[degC],2.30166e+07[S/m],318325[S/m],0.7244575173635919,0.7971536917148636,0.00505338[m/s],0.00227979[m/s],6.63074e+06[Pa],0.0473461[A/m^2],0.0368762[A/m^2]
3.12096e-05[m],0.000552773[m],72.8452[degC],7.09161e+06[S/m],439756[S/m],0.6913641370203866,0.6741789655272435,0.00289909[m/s],0.0029365[m/s],999376[Pa],0.0495559[A/m^2],0.0389612[A/m^2]
8.57509e-05[m],0.000462847[m],34.9103[degC],1.65865e+07[S/m],924642[S/m],0.7080184520394437,0.6139849824919511,0.00544278[m/s],0.0047288[m/s],1.76308e+06[Pa],0.0294921[A/m^2],0.0208395[A/m^2]
8.56162e-05[m],0.00032748[m],39.166[degC],6.9677e+06[S/m],319554[S/m],0.7158659153312971,0.6316355438823295,0.00228497[m/s],0.00504196[m/s],227266[Pa],0.031457[A/m^2],0.0225248[A/m^2]
7.8972e-05[m],0.000589114[m],70.9952[degC],4.49515e+07[S/m],1.4925e+06[S/m],0.6614857637879588,0.7272871563821864,0.00374109[m/s],0.00468599[m/s],4.48285e+06[Pa],0.0484458[A/m^2],0.0379114[A/m^2]
4.20054e-05[m],0.000530683[m],70.318[degC],1.54717e+07[S/m],312543[S/m],0.6708559257738353,0.6311625268822962,0.00406993[m/s],0.00495472[m/s],6.04033e+06[Pa],0.0480428[A/m^2],0.0375314[A/m^2]
5.35876e-05[m],0.000205471[m],63.0119[degC],1.64134e+07[S/m],186717[S/m],0.7827339787840855,0.6805441367137248,0.00441187[m/s],0.00473704[m/s],905590[Pa],0.0438081[A/m^2],0.03358[A/m^2]
3.28529e-05[m],0.000436772[m],58.0247[degC],5.19865e+07[S/m],1.70447e+06[S/m],0.7517699367229635,0.6586830423198158,0.00459703[m/s],0.00351071[m/s],3.98526e+06[Pa],0.0410379[A/m^2],0.0310367[A/m^2]
8.21392e-05[m],0.000415559[m],63.259[degC],2.37649e+07[S/m],624145[S/m],0.6480011599240848,0.702224069816957,0.00487432[m/s],0.00289317[m/s],601081[Pa],0.0439479[A/m^2],0.0337092[A/m^2]
5.07249e-05[m],0.000468939[m],62.1858[degC],3.52042e+07[S/m],984596[S/m],0.7069457006173677,0.6627173645213272,0.00250348[m/s],0.00263136[m/s],6.4273e+06[Pa],0.0433425[A/m^2],0.0331501[A/m^2]
5.77284e-05[m],0.000210584[m],60.6729[degC],2.14188e+07[S/m],1.36751e+06[S/m],0.6119680959169733,0.7592694207688303,0.0019573[m/s],0.00444468[m/s],1.32241e+06[Pa],0.0424967[A/m^2],0.0323717[A/m^2]
8.31475e-05[m],0.000348775[m],76.8023[degC],4.52119e+07[S/m],1.54234e+06[S/m],0.7423160125670181,0.6583734532779948,0.00488963[m/s],0.00432929[m/s],1.16845e+06[Pa],0.0519747[A/m^2],0.0412653[A/m^2]
5.36751e-05[m],0.000323303[m],32.1872[degC],3.43175e+07[S/m],1.58236e+06[S/m],0.6563538459423458,0.6713109160958272,0.00362748[m/s],0.0029226[m/s],6.18306e+06[Pa],0.028273[A/m^2],0.0198054[A/m^2]
7.3031e-05[m],0.000523745[m],74.124[degC],4.42308e+07[S/m],162184[S/m],0.6197796560758547,0.6888266973484892,0.00315753[m/s],0.00389951[m/s],6.40888e+06[Pa],0.050331[A/m^2],0.0396971[A/m^2]
4.95222e-05[m],0.000219411[m],33.9004[degC],1.77242e+07[S/m],1.27631e+06[S/m],0.6027421031173532,0.7391425825958466,0.00453877[m/s],0.00329083[m/s],4.43318e+06[Pa],0.0290365[A/m^2],0.020452[A/m^2]
5.52024e-05[m],0.000294825[m],31.3012[degC],3.51424e+06[S/m],1.69069e+06[S/m],0.6629134638965302,0.7084640513126554,0.00228856[m/s],0.00343369[m/s],6.81023e+06[Pa],0.0278828[A/m^2],0.0194763[A/m^2]
7.49256e-05[m],0.000243766[m],69.3644[degC],3.04517e+07[S/m],1.57257e+06[S/m],0.6576715555997364,0.7441632782468662,0.00161416[m/s],0.00309032[m/s],8.67363e+06[Pa],0.0474783[A/m^2],0.0370004[A/m^2]
6.71366e-05[m],0.000276165[m],30.6052[degC],1.75053e+07[S/m],75573.5[S/m],0.6215021954824322,0.6731349335185283,0.00531691[m/s],0.00311598[m/s],3.02681e+06[Pa],0.0275785[A/m^2],0.0192203[A/m^2]
8.75527e-05[m],0.000448487[m],56.7877[degC],2.64497e+07[S/m],1.67665e+06[S/m],0.623533635455774,0.6146902983740505,0.00537044[m/s],0.00435396[m/s],1.77433e+06[Pa],0.040366[A/m^2],0.0304251[A/m^2]
3.26872e-05[m],0.000289521[m],55.9535[degC],7.01102e+06[S/m],329016[S/m],0.7705678909970304,0.6548796160457778,0.00326285[m/s],0.00454115[m/s],2.58845e+06[Pa],0.0399163[A/m^2],0.0300169[A/m^2]
4.85511e-05[m],0.000467165[m],30.0317[degC],3.87255e+07[S/m],1.63202e+06[S/m],0.6557361633327095,0.6266283364348917,0.00544996[m/s],0.00505468[m/s],6.20678e+06[Pa],0.0273291[A/m^2],0.019011[A/m^2]
5.28068e-05[m],0.000323892[m],44.9397[degC],4.89531e+07[S/m],52517.9[S/m],0.7579386646079643,0.6211511315456199,0.00430769[m/s],0.00333382[m/s],8.9163e+06[Pa],0.0342391[A/m^2],0.024948[A/m^2]
7.3865e-05[m],0.000554559[m],79.653[degC],1.55407e+07[S/m],1.61279e+06[S/m],0.6859450297729119,0.7593492420124012,0.00234146[m/s],0.00551191[m/s],7.67556e+06[Pa],0.0537544[A/m^2],0.0429749[A/m^2]
5.30461e-05[m],0.000245831[m],46.374[degC],3.65852e+07[S/m],977068[S/m],0.6380123456209719,0.7781211738334632,0.00374965[m/s],0.00495629[m/s],6.07171e+06[Pa],0.034951[A/m^2],0.0255747[A/m^2]
6.0599e-05[m],0.000535497[m],48.8907[degC],1.16531e+07[S/m],1.01144e+06[S/m],0.6578565192006448,0.7338218223007934,0.0027202[m/s],0.00489674[m/s],1.63828e+06[Pa],0.03622[A/m^2],0.0266984[A/m^2]
6.85898e-05[m],0.000262468[m],63.1766[degC],3.02526e+07[S/m],915275[S/m],0.6581938159653673,0.6954742001361138,0.00172695[m/s],0.00306929[m/s],3.12699e+06[Pa],0.0439013[A/m^2],0.0336661[A/m^2]
8.33656e-05[m],0.000560762[m],78.6613[degC],2.72556e+07[S/m],380694[S/m],0.7120528502504865,0.7635544265082164,0.00185195[m/s],0.00312297[m/s],1.0111e+07[Pa],0.0531318[A/m^2],0.0423755[A/m^2]
5.09193e-05[m],0.000381875[m],61.9955[degC],1.73568e+07[S/m],956709[S/m],0.6143429733927371,0.7558752432456695,0.0033664[m/s],0.00443319[m/s],778531[Pa],0.0432356[A/m^2],0.0330516[A/m^2]
7.46457e-05[m],0.000562552[m],43.6565[degC],3.51135e+07[S/m],1.22379e+06[S/m],0.7891770276677507,0.702981740019925,0.00411563[m/s],0.00285398[m/s],156002[Pa],0.0336093[A/m^2],0.0243957[A/m^2]
6.26613e-05[m],0.000247324[m],47.4535[degC],2.51057e+07[S/m],1.65593e+06[S/m],0.6590739057073495,0.6534548164382836,0.00266981[m/s],0.00459406[m/s],1.2507e+06[Pa],0.0354922[A/m^2],0.0260529[A/m^2]
7.39344e-05[m],0.000568338[m],36.9178[degC],2.71187e+07[S/m],1.28334e+06[S/m],0.6525305612986388,0.6010601586260231,0.00261525[m/s],0.00459303[m/s],207217[Pa],0.0304099[A/m^2],0.0216239[A/m^2]
6.06102e-05[m],0.000525498[m],57.5632[degC],8.34187e+06[S/m],290242[S/m],0.7293179247518304,0.7894073432438209,0.00327749[m/s],0.00552118[m/s],825093[Pa],0.0407865[A/m^2],0.0308077[A/m^2]
7.02069e-05[m],0.000527145[m],60.0963[degC],3.78856e+06[S/m],755098[S/m],0.7485277202123601,0.7580053883214962,0.00398591[m/s],0.00451316[m/s],3.97905e+06[Pa],0.0421767[A/m^2],0.0320781[A/m^2]
7.5468e-05[m],0.000392766[m],77.9845[degC],5.9915e+06[S/m],1.54363e+06[S/m],0.6746212321941043,0.781678257481651,0.00471871[m/s],0.00492851[m/s],6.70837e+06[Pa],0.052709[A/m^2],0.0419692[A/m^2]
4.9717e-05[m],0.000243128[m],57.1142[degC],4.84478e+07[S/m],1.0902e+06[S/m],0.6573087880273234,0.7769533579677207,0.00538818[m/s],0.00236839[m/s],6.97205e+06[Pa],0.0405428[A/m^2],0.0305858[A/m^2]
7.95539e-05[m],0.0004583[m],40.1893[degC],2.97346e+07[S/m],726550[S/m],0.7526413360504195,0.7685319399166994,0.00460924[m/s],0.00393862[m/s],7.41794e+06[Pa],0.0319403[A/m^2],0.0229427[A/m^2]
3.25507e-05[m],0.000338544[m],36.7063[degC],4.39789e+07[S/m],990420[S/m],0.6344986850763173,0.7794936568669756,0.00220854[m/s],0.00318537[m/s],9.38032e+06[Pa],0.0303124[A/m^2],0.0215404[A/m^2]
4.99286e-05[m],0.000537385[m],45.113[degC],5.28342e+07[S/m],1.41242e+06[S/m],0.7315554073344467,0.6134785021574091,0.00396581[m/s],0.00231092[m/s],2.1046e+06[Pa],0.0343247[A/m^2],0.0250232[A/m^2]
7.68311e-05[m],0.000251215[m],73.8603[degC],3.16388e+07[S/m],695170[S/m],0.7225852531415438,0.6141834577304903,0.00439896[m/s],0.00279071[m/s],7.66612e+06[Pa],0.0501706[A/m^2],0.0395446[A/m^2]
3.03044e-05[m],0.000475551[m],59.9824[degC],4.50699e+06[S/m],1.00507e+06[S/m],0.7813572378818547,0.7845260059990525,0.00307306[m/s],0.00415782[m/s],3.9952e+06[Pa],0.0421137[A/m^2],0.0320203[A/m^2]
6.88069e-05[m],0.000451326[m],30.3501[degC],960630[S/m],828807[S/m],0.6955777498688891,0.772132163523717,0.00216503[m/s],0.00497859[m/s],9.65164e+06[Pa],0.0274674[A/m^2],0.019127[A/m^2]
7.49842e-05[m],0.000208147[m],32.1239[degC],2.74098e+07[S/m],1.4999e+06[S/m],0.7362207239720779,0.6476098653724351,0.00507938[m/s],0.00483504[m/s],1.00104e+07[Pa],0.028245[A/m^2],0.0197817[A/m^2]
7.0729e-05[m],0.000554706[m],44.6035[degC],2.82497e+07[S/m],660960[S/m],0.7196874452036469,0.7384769590159405,0.00386306[m/s],0.00265942[m/s],4.26672e+06[Pa],0.0340735[A/m^2],0.0248025[A/m^2]
7.59186e-05[m],0.000534492[m],36.4946[degC],2.98047e+07[S/m],842906[S/m],0.6593372534076907,0.662536703092011,0.00330578[m/s],0.00462535[m/s],5.88288e+06[Pa],0.0302151[A/m^2],0.021457[A/m^2]
5.28489e-05[m],0.000235967[m],46.4598[degC],3.40842e+07[S/m],831991[S/m],0.6120870876986827,0.7808886278223347,0.00529099[m/s],0.0025814[m/s],1.00221e+07[Pa],0.0349938[A/m^2],0.0256125[A/m^2]
7.78953e-05[m],0.000326633[m],66.6537[degC],5.5447e+06[S/m],311583[S/m],0.7468290987904168,0.6070872836864495,0.00245494[m/s],0.0026988[m/s],6.92519e+06[Pa],0.0458929[A/m^2],0.0355159[A/m^2]
7.01243e-05[m],0.000378798[m],40.7787[degC],5.20097e+07[S/m],1.52809e+06[S/m],0.7948646566773814,0.7692757690735228,0.00319054[m/s],0.00419241[m/s],8.99004e+06[Pa],0.0322206[A/m^2],0.0231857[A/m^2]
6.35715e-05[m],0.000262042[m],76.251[degC],2.02582e+07[S/m],1.06914e+06[S/m],0.7798406157257782,0.6570477941110843,0.00423797[m/s],0.00272515[m/s],9.49206e+06[Pa],0.0516341[A/m^2],0.0409395[A/m^2]
4.50903e-05[m],0.000369452[m],70.2132[degC],4.07074e+06[S/m],880286[S/m],0.6753356032666155,0.7417901905964648,0.00397921[m/s],0.00268723[m/s],7.27228e+06[Pa],0.0479806[A/m^2],0.0374729[A/m^2]
3.39121e-05[m],0.000251618[m],47.2402[degC],3.18217e+07[S/m],700307[S/m],0.6493667340853793,0.7167415454708994,0.00419611[m/s],0.00502191[m/s],9.15877e+06[Pa],0.0353849[A/m^2],0.025958[A/m^2]
5.35671e-05[m],0.000396262[m],53.9004[degC],4.09591e+07[S/m],222470[S/m],0.7185282868869455,0.6612542862624641,0.00383464[m/s],0.00332439[m/s],9.07214e+06[Pa],0.0388214[A/m^2],0.029027[A/m^2]
8.29786e-05[m],0.000518153[m],30.7627[degC],2.9417e+07[S/m],935377[S/m],0.6537968824072324,0.7573769202838755,0.00475488[m/s],0.00376899[m/s],7.80074e+06[Pa],0.0276471[A/m^2],0.019278[A/m^2]
3.10891e-05[m],0.000442523[m],76.421[degC],4.83421e+06[S/m],1.3989e+06[S/m],0.6237159954090582,0.6527083806579286,0.00141074[m/s],0.00241017[m/s],8.03372e+06[Pa],0.051739[A/m^2],0.0410399[A/m^2]
4.23218e-05[m],0.000536413[m],30.1638[degC],1.40069e+07[S/m],882528[S/m],0.6940456334371491,0.6992500369892656,0.00417254[m/s],0.00295408[m/s],4.67961e+06[Pa],0.0273865[A/m^2],0.0190591[A/m^2]
5.06403e-05[m],0.000528039[m],32.0548[degC],4.63925e+07[S/m],510684[S/m],0.6370752804431477,0.6393684667939898,0.00237975[m/s],0.00420345[m/s],5.62656e+06[Pa],0.0282145[A/m^2],0.019756[A/m^2]
4.43935e-05[m],0.000416894[m],41.1074[degC],3.74135e+07[S/m],1.21787e+06[S/m],0.6970419283064244,0.6095479683366243,0.00344544[m/s],0.00356443[m/s],2.90638e+06[Pa],0.0323776[A/m^2],0.0233219[A/m^2]
4.75284e-05[m],0.000272304[m],48.1326[degC],2.63101e+07[S/m],829037[S/m],0.7209619429231549,0.6049638958960167,0.0043284[m/s],0.00555136[m/s],8.51768e+06[Pa],0.0358351[A/m^2],0.0263567[A/m^2]
6.66729e-05[m],0.000565066[m],31.6916[degC],3.39905e+07[S/m],20755.9[S/m],0.76710257437367,0.6087307506024933,0.00241979[m/s],0.00399029[m/s],9.47205e+06[Pa],0.0280543[A/m^2],0.0196208[A/m^2]
7.85819e-05[m],0.00047688[m],42.291[degC],2.03482e+07[S/m],262882[S/m],0.6481938327261281,0.7072556259653521,0.00385638[m/s],0.00289228[m/s],4.03246e+06[Pa],0.0329462[A/m^2],0.0238166[A/m^2]
7.68694e-05[m],0.000419877[m],50.3782[degC],5.06466e+07[S/m],900556[S/m],0.7089118809571071,0.7606750661366453,0.00143623[m/s],0.00485289[m/s],8.01508e+06[Pa],0.036982[A/m^2],0.027377[A/m^2]
5.03365e-05[m],0.000249888[m],69.6729[degC],4.22769e+07[S/m],156687[S/m],0.6234022134131729,0.7932676957552995,0.00479392[m/s],0.00427992[m/s],3.52065e+06[Pa],0.0476605[A/m^2],0.0371716[A/m^2]
6.57472e-05[m],0.000376503[m],74.4151[degC],3.95632e+07[S/m],1.40019e+06[S/m],0.7678266506251674,0.7630843473060035,0.00203231[m/s],0.00527998[m/s],4.87186e+06[Pa],0.0505083[A/m^2],0.0398657[A/m^2]
3.31242e-05[m],0.000422053[m],76.319[degC],3.45984e+06[S/m],1.31735e+06[S/m],0.7674436670415816,0.783994670504319,0.00234624[m/s],0.0048979[m/s],3.47993e+06[Pa],0.051676[A/m^2],0.0409796[A/m^2]
4.45639e-05[m],0.000595914[m],56.0057[degC],4.08047e+07[S/m],1.10352e+06[S/m],0.6256959084526382,0.7413377196788309,0.00537969[m/s],0.00431817[m/s],4.10044e+06[Pa],0.0399444[A/m^2],0.0300424[A/m^2]
3.73244e-05[m],0.000438818[m],74.4952[degC],3.76626e+07[S/m],1.0361e+06[S/m],0.6540474789714873,0.7978910814718981,0.00469509[m/s],0.00339055[m/s],4.90198e+06[Pa],0.0505571[A/m^2],0.0399122[A/m^2]
6.91967e-05[m],0.000540883[m],66.6383[degC],2.9962e+07[S/m],631294[S/m],0.7774070456174722,0.712342963210067,0.00467446[m/s],0.00397775[m/s],7.65613e+06[Pa],0.045884[A/m^2],0.0355076[A/m^2]
5.81512e-05[m],0.000211064[m],68.607[degC],2.0047e+07[S/m],338876[S/m],0.6588859942598384,0.7386092778436149,0.00359545[m/s],0.00390825[m/s],7.87238e+06[Pa],0.0470324[A/m^2],0.0365818[A/m^2]
3.13282e-05[m],0.000463598[m],51.375[degC],3.71829e+07[S/m],1.64046e+06[S/m],0.6372451237769314,0.7837078304978031,0.00474098[m/s],0.00412137[m/s],2.75728e+06[Pa],0.0374975[A/m^2],0.0278378[A/m^2]
7.82586e-05[m],0.000315445[m],62.5355[degC],1.71858e+07[S/m],473535[S/m],0.7609714433887059,0.7695593185910379,0.00497531[m/s],0.00476059[m/s],3.63903e+06[Pa],0.0435393[A/m^2],0.0333317[A/m^2]
8.58623e-05[m],0.000289897[m],75.2609[degC],2.51462e+07[S/m],662391[S/m],0.6177148535493937,0.6220030616003337,0.00544224[m/s],0.0043912[m/s],6.50432e+06[Pa],0.0510253[A/m^2],0.0403583[A/m^2]
3.35522e-05[m],0.000536339[m],57.4907[degC],4.91523e+07[S/m],1.19605e+06[S/m],0.7908589400735153,0.6278344007543635,0.00355952[m/s],0.00410218[m/s],4.95582e+06[Pa],0.0407471[A/m^2],0.0307718[A/m^2]
4.65089e-05[m],0.000587956[m],42.8014[degC],3.13404e+07[S/m],808428[S/m],0.7135962284957711,0.7142261418756168,0.00167701[m/s],0.00302341[m/s],4.9402e+06[Pa],0.0331932[A/m^2],0.024032[A/m^2]
7.09882e-05[m],0.000395503[m],77.2764[degC],3.36552e+07[S/m],989112[S/m],0.6029405373544939,0.6953627011235544,0.00526519[m/s],0.00518135[m/s],3.07751e+06[Pa],0.0522685[A/m^2],0.0415467[A/m^2]
6.52319e-05[m],0.000339086[m],48.7634[degC],6.15533e+06[S/m],241779[S/m],0.7767927815080986,0.726833640482522,0.00255391[m/s],0.00281573[m/s],6.9479e+06[Pa],0.0361552[A/m^2],0.0266408[A/m^2]
6.58176e-05[m],0.000426321[m],38.1055[degC],4.09298e+07[S/m],1.01433e+06[S/m],0.7062042527414479,0.7309626945694417,0.00482952[m/s],0.00283941[m/s],6.05319e+06[Pa],0.0309606[A/m^2],0.0220969[A/m^2]
6.61183e-05[m],0.000477879[m],64.1195[degC],2.49996e+07[S/m],1.01229e+06[S/m],0.6669021934263539,0.7547960627969605,0.00189529[m/s],0.00294854[m/s],9.58683e+06[Pa],0.0444367[A/m^2],0.0341617[A/m^2]
7.66618e-05[m],0.000427628[m],69.2338[degC],3.66623e+07[S/m],1.65655e+06[S/m],0.7401489542970903,0.6768029710037493,0.00289322[m/s],0.00442668[m/s],4.86969e+06[Pa],0.0474012[A/m^2],0.036928[A/m^2]
6.83295e-05[m],0.000263868[m],74.2443[degC],4.38104e+07[S/m],1.64204e+06[S/m],0.6330149547443518,0.7997003652361341,0.00359446[m/s],0.00300141[m/s],6.1277e+06[Pa],0.0504042[A/m^2],0.0397667[A/m^2]
8.36377e-05[m],0.00051005[m],78.206[degC],793384[S/m],340814[S/m],0.6786043080106096,0.7723682311720227,0.00467304[m/s],0.00522687[m/s],4.27913e+06[Pa],0.0528472[A/m^2],0.0421019[A/m^2]
6.85464e-05[m],0.000313788[m],31.598[degC],3.86352e+07[S/m],1.0277e+06[S/m],0.6675778712614049,0.7294084564791927,0.00386864[m/s],0.00304236[m/s],1.59356e+06[Pa],0.0280132[A/m^2],0.0195861[A/m^2]
8.29371e-05[m],0.000486837[m],41.4629[degC],3.54073e+07[S/m],1.45882e+06[S/m],0.7639791082903604,0.7350216239617833,0.00297084[m/s],0.00441744[m/s],8.2267e+06[Pa],0.0325478[A/m^2],0.0234698[A/m^2]
5.66704e-05[m],0.000253192[m],77.3948[degC],5.01818e+07[S/m],960334[S/m],0.6422995966967417,0.7104894015349961,0.00487025[m/s],0.00249687[m/s],7.34831e+06[Pa],0.052342[A/m^2],0.0416172[A/m^2]
7.70152e-05[m],0.000560821[m],57.2208[degC],2.75738e+07[S/m],1.61886e+06[S/m],0.7127620966405891,0.7597713777949645,0.00421212[m/s],0.0037559[m/s],3.6485e+06[Pa],0.0406006[A/m^2],0.0306384[A/m^2]
8.08349e-05[m],0.000355348[m],70.1477[degC],6.08877e+06[S/m],724060[S/m],0.7866882608725193,0.7031413833838623,0.00444091[m/s],0.00264906[m/s],1.95961e+06[Pa],0.0479417[A/m^2],0.0374362[A/m^2]
8.17858e-05[m],0.000597696[m],75.2171[degC],3.43645e+07[S/m],251013[S/m],0.6217681720254454,0.7834534283769792,0.00275662[m/s],0.00559667[m/s],857045[Pa],0.0509985[A/m^2],0.0403327[A/m^2]
4.67343e-05[m],0.000557026[m],32.79[degC],2.19147e+07[S/m],1.20799e+06[S/m],0.7987990336502062,0.7005575473786655,0.00472613[m/s],0.00432348[m/s],8.34413e+06[Pa],0.0285403[A/m^2],0.0200314[A/m^2]
8.78619e-05[m],0.000483837[m],73.3751[degC],2.11585e+07[S/m],1.09352e+06[S/m],0.7693856579925926,0.6976975468217116,0.00372086[m/s],0.00472541[m/s],2.37706e+06[Pa],0.0498763[A/m^2],0.0392651[A/m^2]
8.81582e-05[m],0.000546798[m],39.2818[degC],6.92475e+06[S/m],1.02244e+06[S/m],0.7593174972501775,0.6999970265411559,0.00475943[m/s],0.00260191[m/s],2.17717e+06[Pa],0.0315115[A/m^2],0.0225718[A/m^2]
6.58271e-05[m],0.000461867[m],52.9722[degC],1.83587e+07[S/m],215872[S/m],0.6511713940589045,0.7481640640357866,0.00313851[m/s],0.00365228[m/s],2.40586e+06[Pa],0.0383318[A/m^2],0.0285863[A/m^2]
6.58541e-05[m],0.000240771[m],69.876[degC],2.83014e+07[S/m],545001[S/m],0.686635642248877,0.6871299381434027,0.00390821[m/s],0.00239642[m/s],3.34552e+06[Pa],0.0477806[A/m^2],0.0372847[A/m^2]
4.37593e-05[m],0.000344029[m],59.7273[degC],4.06743e+07[S/m],225135[S/m],0.7281909521592342,0.7409379086671567,0.00394128[m/s],0.00550191[m/s],6.19714e+06[Pa],0.0419726[A/m^2],0.031891[A/m^2]
4.6619e-05[m],0.000491462[m],77.9623[degC],4.91751e+07[S/m],382509[S/m],0.7237109586683498,0.741980344653471,0.00356659[m/s],0.00374892[m/s],2.67448e+06[Pa],0.0526951[A/m^2],0.041956[A/m^2]
6.04795e-05[m],0.000404303[m],35.0595[degC],3.30962e+07[S/m],37534.1[S/m],0.7360041600408631,0.7947218614732356,0.0028784[m/s],0.00388276[m/s],8.83113e+06[Pa],0.0295598[A/m^2],0.0208972[A/m^2]
6.69013e-05[m],0.000235618[m],33.7948[degC],1.50342e+07[S/m],291726[S/m],0.7562102192942829,0.6795067009221348,0.00292624[m/s],0.00416375[m/s],9.82909e+06[Pa],0.0289891[A/m^2],0.0204117[A/m^2]
4.6645e-05[m],0.000549856[m],54.8343[degC],1.49606e+07[S/m],489553[S/m],0.6404710881145272,0.6456136257639242,0.00236059[m/s],0.00507557[m/s],8.23295e+06[Pa],0.0393174[A/m^2],0.0294747[A/m^2]
